Vaccinated As of,State,First Dose Administered,Second Dose Administered,Total Doses Administered
27/05/2021,Chhattisgarh,5856511.0,1097839.0,6954350.0
27/05/2021,Dadra and Nagar Haveli and Daman and Diu,148522.0,25937.0,174459.0
27/05/2021,Delhi,4078916.0,1185319.0,5264235.0
27/05/2021,Goa,414064.0,94820.0,508884.0
27/05/2021,Gujarat,12265993.0,4019309.0,16285302.0
27/05/2021,Haryana,4710972.0,972444.0,5683416.0
27/05/2021,Himachal Pradesh,1971768.0,433299.0,2405067.0
27/05/2021,Jammu and Kashmir,2613736.0,541062.0,3154798.0
27/05/2021,Jharkhand,3364585.0,688304.0,4052889.0
27/05/2021,Karnataka,10151884.0,2669729.0,12821613.0
27/05/2021,Kerala,6878833.0,2022091.0,8900924.0
27/05/2021,Ladakh,107108.0,37275.0,144383.0
27/05/2021,Lakshadweep,24487.0,6938.0,31425.0
27/05/2021,Madhya Pradesh,8635394.0,1771760.0,10407154.0
27/05/2021,Maharashtra,17181179.0,4458657.0,21639836.0
27/05/2021,Manipur,368787.0,70212.0,438999.0
27/05/2021,Meghalaya,380820.0,74233.0,455053.0
27/05/2021,Mizoram,257521.0,51070.0,308591.0
27/05/2021,Nagaland,209583.0,51888.0,261471.0
27/05/2021,Odisha,6024028.0,1453617.0,7477645.0
27/05/2021,Puducherry,205967.0,50996.0,256963.0
27/05/2021,Punjab,4165757.0,752357.0,4918114.0
27/05/2021,Rajasthan,13361360.0,3064986.0,16426346.0
27/05/2021,Sikkim,179062.0,59635.0,238697.0
27/05/2021,Tamil Nadu,6230848.0,1978147.0,8208995.0
27/05/2021,Telangana,4494535.0,1208309.0,5702844.0
27/05/2021,Tripura,1062996.0,507211.0,1570207.0
27/05/2021,Uttar Pradesh,13948710.0,3406590.0,17355300.0
27/05/2021,Uttarakhand,2174819.0,682047.0,2856866.0
27/05/2021,West Bengal,9886306.0,3842006.0,13728312.0
27/05/2021,Miscellaneous,1716130.0,1451255.0,3167385.0
27/05/2021,Total,161850092.0,43870568.0,205720660.0
28/05/2021,Andaman and Nicobar Islands,107301.0,15162.0,122463.0
28/05/2021,Andhra Pradesh,7075808.0,2412785.0,9488593.0
28/05/2021,Arunachal Pradesh,253267.0,78208.0,331475.0
28/05/2021,Assam,3203869.0,823443.0,4027312.0
28/05/2021,Bihar,8386351.0,1764654.0,10151005.0
28/05/2021,Chandigarh,259618.0,74826.0,334444.0
28/05/2021,Chhattisgarh,5869748.0,1099997.0,6969745.0
28/05/2021,Dadra and Nagar Haveli and Daman and Diu,154694.0,25951.0,180645.0
28/05/2021,Delhi,4099366.0,1188733.0,5288099.0
28/05/2021,Goa,420094.0,94885.0,514979.0
28/05/2021,Gujarat,12446432.0,4056693.0,16503125.0
28/05/2021,Haryana,4769161.0,980559.0,5749720.0
28/05/2021,Himachal Pradesh,1985472.0,433542.0,2419014.0
28/05/2021,Jammu and Kashmir,2662281.0,541852.0,3204133.0
28/05/2021,Jharkhand,3391076.0,693382.0,4084458.0
28/05/2021,Karnataka,10390751.0,2698966.0,13089717.0
28/05/2021,Kerala,7021207.0,2024952.0,9046159.0
28/05/2021,Ladakh,112811.0,37278.0,150089.0
28/05/2021,Lakshadweep,24725.0,6941.0,31666.0
28/05/2021,Madhya Pradesh,8852109.0,1777662.0,10629771.0
28/05/2021,Maharashtra,17426603.0,4487246.0,21913849.0
28/05/2021,Manipur,373859.0,70273.0,444132.0
28/05/2021,Meghalaya,385582.0,74281.0,459863.0
28/05/2021,Mizoram,260316.0,51085.0,311401.0
28/05/2021,Nagaland,210301.0,51920.0,262221.0
28/05/2021,Odisha,6138143.0,1464054.0,7602197.0
28/05/2021,Puducherry,209110.0,51051.0,260161.0
28/05/2021,Punjab,4180268.0,756550.0,4936818.0
28/05/2021,Rajasthan,13474390.0,3078637.0,16553027.0
28/05/2021,Sikkim,179121.0,59648.0,238769.0
28/05/2021,Tamil Nadu,6523932.0,1995551.0,8519483.0
28/05/2021,Telangana,4573867.0,1229488.0,5803355.0
28/05/2021,Tripura,1067107.0,507489.0,1574596.0
28/05/2021,Uttar Pradesh,14243499.0,3424389.0,17667888.0
28/05/2021,Uttarakhand,2192106.0,682624.0,2874730.0
28/05/2021,West Bengal,10137192.0,3852295.0,13989487.0
28/05/2021,Miscellaneous,1717716.0,1456140.0,3173856.0
28/05/2021,Total,164779253.0,44123192.0,208902445.0
29/05/2021,Andaman and Nicobar Islands,108314.0,15166.0,123480.0
29/05/2021,Andhra Pradesh,7270166.0,2481682.0,9751848.0
29/05/2021,Arunachal Pradesh,254387.0,78270.0,332657.0
29/05/2021,Assam,3246474.0,827224.0,4073698.0
29/05/2021,Bihar,8430150.0,1773194.0,10203344.0
29/05/2021,Chandigarh,264562.0,74854.0,339416.0
29/05/2021,Chhattisgarh,5878553.0,1102124.0,6980677.0
29/05/2021,Dadra and Nagar Haveli and Daman and Diu,160637.0,25958.0,186595.0
29/05/2021,Delhi,4138523.0,1203863.0,5342386.0
29/05/2021,Goa,426504.0,94961.0,521465.0
29/05/2021,Gujarat,12629180.0,4090179.0,16719359.0
29/05/2021,Haryana,4815133.0,988326.0,5803459.0
29/05/2021,Himachal Pradesh,1996121.0,433608.0,2429729.0
29/05/2021,Jammu and Kashmir,2699374.0,542836.0,3242210.0
29/05/2021,Jharkhand,3423927.0,700325.0,4124252.0
29/05/2021,Karnataka,10621578.0,2720968.0,13342546.0
29/05/2021,Kerala,7160260.0,2044763.0,9205023.0
29/05/2021,Ladakh,116833.0,37279.0,154112.0
29/05/2021,Lakshadweep,25237.0,6944.0,32181.0
29/05/2021,Madhya Pradesh,9095772.0,1784230.0,10880002.0
29/05/2021,Maharashtra,17699104.0,4521400.0,22220504.0
29/05/2021,Manipur,380673.0,70336.0,451009.0
29/05/2021,Meghalaya,389325.0,74321.0,463646.0
29/05/2021,Mizoram,262293.0,51087.0,313380.0
29/05/2021,Nagaland,210545.0,51930.0,262475.0
29/05/2021,Odisha,6236232.0,1470637.0,7706869.0
29/05/2021,Puducherry,212331.0,51110.0,263441.0
29/05/2021,Punjab,4216868.0,761752.0,4978620.0
29/05/2021,Rajasthan,13666242.0,3091104.0,16757346.0
29/05/2021,Sikkim,179179.0,59653.0,238832.0
29/05/2021,Tamil Nadu,6782968.0,2013165.0,8796133.0
29/05/2021,Telangana,4667791.0,1245295.0,5913086.0
29/05/2021,Tripura,1080642.0,507573.0,1588215.0
29/05/2021,Uttar Pradesh,14542802.0,3449797.0,17992599.0
29/05/2021,Uttarakhand,2207776.0,683083.0,2890859.0
29/05/2021,West Bengal,10403305.0,3864000.0,14267305.0
29/05/2021,Miscellaneous,1717716.0,1456140.0,3173856.0
29/05/2021,Total,167617477.0,44449137.0,212066614.0
30/05/2021,Andaman and Nicobar Islands,108556.0,15166.0,123722.0
30/05/2021,Andhra Pradesh,7282314.0,2484464.0,9766778.0
30/05/2021,Arunachal Pradesh,254719.0,78272.0,332991.0
30/05/2021,Assam,3264939.0,828758.0,4093697.0
30/05/2021,Bihar,8465262.0,1779574.0,10244836.0
30/05/2021,Chandigarh,268422.0,74857.0,343279.0
30/05/2021,Chhattisgarh,5884836.0,1103284.0,6988120.0
30/05/2021,Dadra and Nagar Haveli and Daman and Diu,163805.0,25959.0,189764.0
30/05/2021,Delhi,4147862.0,1204281.0,5352143.0
30/05/2021,Goa,429365.0,94979.0,524344.0
30/05/2021,Gujarat,12785874.0,4114789.0,16900663.0
30/05/2021,Haryana,4839906.0,990430.0,5830336.0
30/05/2021,Himachal Pradesh,1997445.0,433612.0,2431057.0
30/05/2021,Jammu and Kashmir,2721398.0,543404.0,3264802.0
30/05/2021,Jharkhand,3450499.0,704510.0,4155009.0
30/05/2021,Karnataka,10703028.0,2730250.0,13433278.0
30/05/2021,Kerala,7180189.0,2050547.0,9230736.0
30/05/2021,Ladakh,116853.0,37279.0,154132.0
30/05/2021,Lakshadweep,25903.0,6945.0,32848.0
30/05/2021,Madhya Pradesh,9112557.0,1784434.0,10896991.0
30/05/2021,Maharashtra,17774757.0,4532241.0,22306998.0
30/05/2021,Manipur,380866.0,70337.0,451203.0
30/05/2021,Meghalaya,389872.0,74324.0,464196.0
30/05/2021,Mizoram,262364.0,51087.0,313451.0
30/05/2021,Nagaland,210628.0,51930.0,262558.0
30/05/2021,Odisha,6255145.0,1470658.0,7725803.0
30/05/2021,Puducherry,214450.0,51138.0,265588.0
30/05/2021,Punjab,4244474.0,765153.0,5009627.0
30/05/2021,Rajasthan,13763262.0,3098305.0,16861567.0
30/05/2021,Sikkim,179179.0,59653.0,238832.0
30/05/2021,Tamil Nadu,6872673.0,2018876.0,8891549.0
30/05/2021,Telangana,4731033.0,1248050.0,5979083.0
30/05/2021,Tripura,1094440.0,507578.0,1602018.0
30/05/2021,Uttar Pradesh,14558288.0,3450316.0,18008604.0
30/05/2021,Uttarakhand,2217786.0,683288.0,2901074.0
30/05/2021,West Bengal,10542706.0,3865890.0,14408596.0
30/05/2021,Miscellaneous,1717716.0,1456140.0,3173856.0
30/05/2021,Total,168613371.0,44540758.0,213154129.0
31/05/2021,Andaman and Nicobar Islands,109084.0,15181.0,124265.0
31/05/2021,Andhra Pradesh,7350968.0,2512379.0,9863347.0
31/05/2021,Arunachal Pradesh,255589.0,78329.0,333918.0
31/05/2021,Assam,3304145.0,833156.0,4137301.0
31/05/2021,Bihar,8514462.0,1791507.0,10305969.0
31/05/2021,Chandigarh,274422.0,74901.0,349323.0
31/05/2021,Chhattisgarh,5892189.0,1105870.0,6998059.0
31/05/2021,Dadra and Nagar Haveli and Daman and Diu,170055.0,25974.0,196029.0
31/05/2021,Delhi,4185072.0,1224334.0,5409406.0
31/05/2021,Goa,433834.0,95100.0,528934.0
31/05/2021,Gujarat,12958838.0,4144949.0,17103787.0
31/05/2021,Haryana,4891726.0,995845.0,5887571.0
31/05/2021,Himachal Pradesh,2022506.0,433621.0,2456127.0
31/05/2021,Jammu and Kashmir,2754337.0,546074.0,3300411.0
31/05/2021,Jharkhand,3483409.0,710024.0,4193433.0
31/05/2021,Karnataka,10924013.0,2753565.0,13677578.0
31/05/2021,Kerala,7334216.0,2068520.0,9402736.0
31/05/2021,Ladakh,122247.0,37290.0,159537.0
31/05/2021,Lakshadweep,26727.0,6946.0,33673.0
31/05/2021,Madhya Pradesh,9375056.0,1792248.0,11167304.0
31/05/2021,Maharashtra,18005790.0,4569691.0,22575481.0
31/05/2021,Manipur,387473.0,70445.0,457918.0
31/05/2021,Meghalaya,391357.0,74340.0,465697.0
31/05/2021,Mizoram,264123.0,51117.0,315240.0
31/05/2021,Nagaland,216970.0,51942.0,268912.0
31/05/2021,Odisha,6378928.0,1477093.0,7856021.0
31/05/2021,Puducherry,217963.0,51214.0,269177.0
31/05/2021,Punjab,4274207.0,770462.0,5044669.0
31/05/2021,Rajasthan,13897166.0,3116184.0,17013350.0
31/05/2021,Sikkim,179263.0,59661.0,238924.0
31/05/2021,Tamil Nadu,7061570.0,2032685.0,9094255.0
31/05/2021,Telangana,4796912.0,1261921.0,6058833.0
31/05/2021,Tripura,1103052.0,507671.0,1610723.0
31/05/2021,Uttar Pradesh,14851890.0,3480426.0,18332316.0
31/05/2021,Uttarakhand,2234626.0,683922.0,2918548.0
31/05/2021,West Bengal,10834957.0,3879574.0,14714531.0
31/05/2021,Miscellaneous,1721024.0,1462311.0,3183335.0
31/05/2021,Total,171200166.0,44846472.0,216046638.0
01/06/2021,Andaman and Nicobar Islands,109815.0,15186.0,125001.0
01/06/2021,Andhra Pradesh,7543454.0,2529929.0,10073383.0
01/06/2021,Arunachal Pradesh,258147.0,78397.0,336544.0
01/06/2021,Assam,3336812.0,837436.0,4174248.0
01/06/2021,Bihar,8560053.0,1803082.0,10363135.0
01/06/2021,Chandigarh,280190.0,74933.0,355123.0
01/06/2021,Chhattisgarh,5897444.0,1113067.0,7010511.0
01/06/2021,Dadra and Nagar Haveli and Daman and Diu,175957.0,25990.0,201947.0
01/06/2021,Delhi,4219039.0,1241241.0,5460280.0
01/06/2021,Goa,438255.0,95218.0,533473.0
01/06/2021,Gujarat,13121339.0,4178187.0,17299526.0
01/06/2021,Haryana,4952721.0,1001332.0,5954053.0
01/06/2021,Himachal Pradesh,2037219.0,433763.0,2470982.0
01/06/2021,Jammu and Kashmir,2783305.0,549856.0,3333161.0
01/06/2021,Jharkhand,3511232.0,715016.0,4226248.0
01/06/2021,Karnataka,11125563.0,2772995.0,13898558.0
01/06/2021,Kerala,7482792.0,2088912.0,9571704.0
01/06/2021,Ladakh,126904.0,37291.0,164195.0
01/06/2021,Lakshadweep,27658.0,6947.0,34605.0
01/06/2021,Madhya Pradesh,9391831.0,1793545.0,11185376.0
01/06/2021,Maharashtra,18216503.0,4616240.0,22832743.0
01/06/2021,Manipur,391758.0,70520.0,462278.0
01/06/2021,Meghalaya,393522.0,74370.0,467892.0
01/06/2021,Mizoram,265115.0,51144.0,316259.0
01/06/2021,Nagaland,222998.0,51951.0,274949.0
01/06/2021,Odisha,6477001.0,1483088.0,7960089.0
01/06/2021,Puducherry,221199.0,51290.0,272489.0
01/06/2021,Punjab,4302436.0,775818.0,5078254.0
01/06/2021,Rajasthan,13985177.0,3133405.0,17118582.0
01/06/2021,Sikkim,179311.0,59673.0,238984.0
01/06/2021,Tamil Nadu,7185963.0,2049689.0,9235652.0
01/06/2021,Telangana,4869942.0,1272112.0,6142054.0
01/06/2021,Tripura,1107254.0,507716.0,1614970.0
01/06/2021,Uttar Pradesh,15173873.0,3505447.0,18679320.0
01/06/2021,Uttarakhand,2247605.0,684445.0,2932050.0
01/06/2021,West Bengal,11071085.0,3893629.0,14964714.0
01/06/2021,Miscellaneous,1721024.0,1462311.0,3183335.0
01/06/2021,Total,173411496.0,45135171.0,218546667.0
02/06/2021,Andaman and Nicobar Islands,110314.0,15190.0,125504.0
02/06/2021,Andhra Pradesh,7678110.0,2547794.0,10225904.0
02/06/2021,Arunachal Pradesh,264766.0,78464.0,343230.0
02/06/2021,Assam,3358720.0,840291.0,4199011.0
02/06/2021,Bihar,8607110.0,1812319.0,10419429.0
02/06/2021,Chandigarh,285640.0,74960.0,360600.0
02/06/2021,Chhattisgarh,5901876.0,1117039.0,7018915.0
02/06/2021,Dadra and Nagar Haveli and Daman and Diu,181604.0,26005.0,207609.0
02/06/2021,Delhi,4249118.0,1249311.0,5498429.0
02/06/2021,Goa,442339.0,95401.0,537740.0
02/06/2021,Gujarat,13269427.0,4202315.0,17471742.0
02/06/2021,Haryana,5021542.0,1004697.0,6026239.0
02/06/2021,Himachal Pradesh,2048775.0,433830.0,2482605.0
02/06/2021,Jammu and Kashmir,2812550.0,553591.0,3366141.0
02/06/2021,Jharkhand,3542691.0,721147.0,4263838.0
02/06/2021,Karnataka,11351062.0,2790867.0,14141929.0
02/06/2021,Kerala,7572660.0,2103497.0,9676157.0
02/06/2021,Ladakh,130679.0,37295.0,167974.0
02/06/2021,Lakshadweep,28367.0,6949.0,35316.0
02/06/2021,Madhya Pradesh,9675450.0,1801330.0,11476780.0
02/06/2021,Maharashtra,18400557.0,4651517.0,23052074.0
02/06/2021,Manipur,399135.0,70628.0,469763.0
02/06/2021,Meghalaya,395157.0,74399.0,469556.0
02/06/2021,Mizoram,265606.0,51152.0,316758.0
02/06/2021,Nagaland,225133.0,51983.0,277116.0
02/06/2021,Odisha,6545385.0,1486865.0,8032250.0
02/06/2021,Puducherry,224480.0,51365.0,275845.0
02/06/2021,Punjab,4331088.0,779977.0,5111065.0
02/06/2021,Rajasthan,14080570.0,3150616.0,17231186.0
02/06/2021,Sikkim,179424.0,59691.0,239115.0
02/06/2021,Tamil Nadu,7277828.0,2061988.0,9339816.0
02/06/2021,Telangana,4935543.0,1278900.0,6214443.0
02/06/2021,Tripura,1110591.0,507776.0,1618367.0
02/06/2021,Uttar Pradesh,15501696.0,3532960.0,19034656.0
02/06/2021,Uttarakhand,2259267.0,684980.0,2944247.0
02/06/2021,West Bengal,11278440.0,3902916.0,15181356.0
02/06/2021,Miscellaneous,1722460.0,1468528.0,3190988.0
02/06/2021,Total,175665160.0,45378533.0,221043693.0
03/06/2021,Andaman and Nicobar Islands,110997.0,15198.0,126195.0
03/06/2021,Andhra Pradesh,7783529.0,2554317.0,10337846.0
03/06/2021,Arunachal Pradesh,272795.0,78541.0,351336.0
03/06/2021,Assam,3392200.0,842935.0,4235135.0
03/06/2021,Bihar,8762804.0,1820872.0,10583676.0
03/06/2021,Chandigarh,291534.0,74991.0,366525.0
03/06/2021,Chhattisgarh,5905382.0,1121715.0,7027097.0
03/06/2021,Dadra and Nagar Haveli and Daman and Diu,185733.0,26014.0,211747.0
03/06/2021,Delhi,4287731.0,1264584.0,5552315.0
03/06/2021,Goa,448098.0,95603.0,543701.0
03/06/2021,Gujarat,13427146.0,4232552.0,17659698.0
03/06/2021,Haryana,5092260.0,1009333.0,6101593.0
03/06/2021,Himachal Pradesh,2060033.0,433909.0,2493942.0
03/06/2021,Jammu and Kashmir,2841054.0,557041.0,3398095.0
03/06/2021,Jharkhand,3579293.0,726211.0,4305504.0
03/06/2021,Karnataka,11592270.0,2810673.0,14402943.0
03/06/2021,Kerala,7721315.0,2119043.0,9840358.0
03/06/2021,Ladakh,134121.0,37300.0,171421.0
03/06/2021,Lakshadweep,29382.0,6951.0,36333.0
03/06/2021,Madhya Pradesh,10038819.0,1812241.0,11851060.0
03/06/2021,Maharashtra,18612983.0,4679276.0,23292259.0
03/06/2021,Manipur,401826.0,70711.0,472537.0
03/06/2021,Meghalaya,397435.0,74433.0,471868.0
03/06/2021,Mizoram,267025.0,51171.0,318196.0
03/06/2021,Nagaland,227781.0,51998.0,279779.0
03/06/2021,Odisha,6616809.0,1491547.0,8108356.0
03/06/2021,Puducherry,227735.0,51443.0,279178.0
03/06/2021,Punjab,4361990.0,784093.0,5146083.0
03/06/2021,Rajasthan,14166855.0,3164778.0,17331633.0
03/06/2021,Sikkim,179599.0,59697.0,239296.0
03/06/2021,Tamil Nadu,7544779.0,2074419.0,9619198.0
03/06/2021,Telangana,5026935.0,1286784.0,6313719.0
03/06/2021,Tripura,1116702.0,507852.0,1624554.0
03/06/2021,Uttar Pradesh,15869421.0,3561731.0,19431152.0
03/06/2021,Uttarakhand,2276549.0,685595.0,2962144.0
03/06/2021,West Bengal,11511500.0,3915428.0,15426928.0
03/06/2021,Miscellaneous,1723677.0,1472371.0,3196048.0
03/06/2021,Total,178486097.0,45623351.0,224109448.0
04/06/2021,Andaman and Nicobar Islands,111498.0,15206.0,126704.0
04/06/2021,Andhra Pradesh,8128796.0,2567253.0,10696049.0
04/06/2021,Arunachal Pradesh,284306.0,78575.0,362881.0
04/06/2021,Assam,3428393.0,845254.0,4273647.0
04/06/2021,Bihar,8938004.0,1830578.0,10768582.0
04/06/2021,Chandigarh,296949.0,75043.0,371992.0
04/06/2021,Chhattisgarh,5911330.0,1125795.0,7037125.0
04/06/2021,Dadra and Nagar Haveli and Daman and Diu,189705.0,26035.0,215740.0
04/06/2021,Delhi,4323413.0,1269663.0,5593076.0
04/06/2021,Goa,455963.0,95934.0,551897.0
04/06/2021,Gujarat,13663544.0,4261375.0,17924919.0
04/06/2021,Haryana,5147720.0,1013804.0,6161524.0
04/06/2021,Himachal Pradesh,2075437.0,434078.0,2509515.0
04/06/2021,Jammu and Kashmir,2867361.0,561218.0,3428579.0
04/06/2021,Jharkhand,3644852.0,732219.0,4377071.0
04/06/2021,Karnataka,11889838.0,2835591.0,14725429.0
04/06/2021,Kerala,7878459.0,2137416.0,10015875.0
04/06/2021,Ladakh,137687.0,37301.0,174988.0
04/06/2021,Lakshadweep,30367.0,6960.0,37327.0
04/06/2021,Madhya Pradesh,10395417.0,1818238.0,12213655.0
04/06/2021,Maharashtra,18940778.0,4727545.0,23668323.0
04/06/2021,Manipur,412336.0,70790.0,483126.0
04/06/2021,Meghalaya,400160.0,74455.0,474615.0
04/06/2021,Mizoram,271065.0,51215.0,322280.0
04/06/2021,Nagaland,229598.0,52038.0,281636.0
04/06/2021,Odisha,6700223.0,1498077.0,8198300.0
04/06/2021,Puducherry,230476.0,51528.0,282004.0
04/06/2021,Punjab,4412261.0,788913.0,5201174.0
04/06/2021,Rajasthan,14288985.0,3190408.0,17479393.0
04/06/2021,Sikkim,179775.0,59712.0,239487.0
04/06/2021,Tamil Nadu,7783926.0,2085072.0,9868998.0
04/06/2021,Telangana,5122466.0,1294817.0,6417283.0
04/06/2021,Tripura,1123271.0,507979.0,1631250.0
04/06/2021,Uttar Pradesh,16242637.0,3595560.0,19838197.0
04/06/2021,Uttarakhand,2301283.0,686353.0,2987636.0
04/06/2021,West Bengal,11789618.0,3930952.0,15720570.0
04/06/2021,Miscellaneous,1724441.0,1475029.0,3199470.0
04/06/2021,Total,181952338.0,45907979.0,227860317.0
05/06/2021,Andaman and Nicobar Islands,111961.0,15222.0,127183.0
05/06/2021,Andhra Pradesh,8215573.0,2572432.0,10788005.0
05/06/2021,Arunachal Pradesh,294099.0,78600.0,372699.0
05/06/2021,Assam,3466499.0,847751.0,4314250.0
05/06/2021,Bihar,9077246.0,1839054.0,10916300.0
05/06/2021,Chandigarh,302559.0,75096.0,377655.0
05/06/2021,Chhattisgarh,5915463.0,1130671.0,7046134.0
05/06/2021,Dadra and Nagar Haveli and Daman and Diu,196910.0,26060.0,222970.0
05/06/2021,Delhi,4366392.0,1284915.0,5651307.0
05/06/2021,Goa,467373.0,96246.0,563619.0
05/06/2021,Gujarat,13900202.0,4285840.0,18186042.0
05/06/2021,Haryana,5199851.0,1017889.0,6217740.0
05/06/2021,Himachal Pradesh,2088829.0,434189.0,2523018.0
05/06/2021,Jammu and Kashmir,2894604.0,564795.0,3459399.0
05/06/2021,Jharkhand,3728811.0,738605.0,4467416.0
05/06/2021,Karnataka,12190088.0,2861821.0,15051909.0
05/06/2021,Kerala,8046801.0,2156608.0,10203409.0
05/06/2021,Ladakh,140354.0,37306.0,177660.0
05/06/2021,Lakshadweep,31303.0,6968.0,38271.0
05/06/2021,Madhya Pradesh,10791179.0,1832494.0,12623673.0
05/06/2021,Maharashtra,19251016.0,4771315.0,24022331.0
05/06/2021,Manipur,421326.0,70916.0,492242.0
05/06/2021,Meghalaya,402269.0,74461.0,476730.0
05/06/2021,Mizoram,272303.0,51215.0,323518.0
05/06/2021,Nagaland,229807.0,52039.0,281846.0
05/06/2021,Odisha,6772575.0,1504884.0,8277459.0
05/06/2021,Puducherry,234681.0,51628.0,286309.0
05/06/2021,Punjab,4464974.0,792977.0,5257951.0
05/06/2021,Rajasthan,14427646.0,3217034.0,17644680.0
05/06/2021,Sikkim,179854.0,59713.0,239567.0
05/06/2021,Tamil Nadu,7913888.0,2093048.0,10006936.0
05/06/2021,Telangana,5260886.0,1301765.0,6562651.0
05/06/2021,Tripura,1127414.0,508044.0,1635458.0
05/06/2021,Uttar Pradesh,16607371.0,3627227.0,20234598.0
05/06/2021,Uttarakhand,2337978.0,686962.0,3024940.0
05/06/2021,West Bengal,12083132.0,3940815.0,16023947.0
05/06/2021,Miscellaneous,1725285.0,1477310.0,3202595.0
05/06/2021,Total,185138502.0,46183915.0,231322417.0
06/06/2021,Andaman and Nicobar Islands,111969.0,15222.0,127191.0
06/06/2021,Andhra Pradesh,8275784.0,2576273.0,10852057.0
06/06/2021,Arunachal Pradesh,298065.0,78613.0,376678.0
06/06/2021,Assam,3487964.0,850335.0,4338299.0
06/06/2021,Bihar,9175179.0,1846826.0,11022005.0
06/06/2021,Chandigarh,304610.0,75108.0,379718.0
06/06/2021,Chhattisgarh,5947825.0,1132647.0,7080472.0
06/06/2021,Dadra and Nagar Haveli and Daman and Diu,197387.0,26065.0,223452.0
06/06/2021,Delhi,4381431.0,1285767.0,5667198.0
06/06/2021,Goa,473993.0,96283.0,570276.0
06/06/2021,Gujarat,14110492.0,4299370.0,18409862.0
06/06/2021,Haryana,5219312.0,1019745.0,6239057.0
06/06/2021,Himachal Pradesh,2090059.0,434203.0,2524262.0
06/06/2021,Jammu and Kashmir,2908199.0,565694.0,3473893.0
06/06/2021,Jharkhand,3802739.0,742801.0,4545540.0
06/06/2021,Karnataka,12314441.0,2869463.0,15183904.0
06/06/2021,Kerala,8096639.0,2160135.0,10256774.0
06/06/2021,Ladakh,140358.0,37306.0,177664.0
06/06/2021,Lakshadweep,32074.0,6971.0,39045.0
06/06/2021,Madhya Pradesh,10917343.0,1835020.0,12752363.0
06/06/2021,Maharashtra,19331541.0,4784458.0,24115999.0
06/06/2021,Manipur,421435.0,70916.0,492351.0
06/06/2021,Meghalaya,402277.0,74461.0,476738.0
06/06/2021,Mizoram,272304.0,51215.0,323519.0
06/06/2021,Nagaland,230387.0,52045.0,282432.0
06/06/2021,Odisha,6785482.0,1505041.0,8290523.0
06/06/2021,Puducherry,237177.0,51654.0,288831.0
06/06/2021,Punjab,4499267.0,794838.0,5294105.0
06/06/2021,Rajasthan,14491952.0,3229606.0,17721558.0
06/06/2021,Sikkim,180005.0,59713.0,239718.0
06/06/2021,Tamil Nadu,7960545.0,2095831.0,10056376.0
06/06/2021,Telangana,5377158.0,1303149.0,6680307.0
06/06/2021,Tripura,1128411.0,508061.0,1636472.0
06/06/2021,Uttar Pradesh,16625016.0,3628984.0,20254000.0
06/06/2021,Uttarakhand,2361977.0,687405.0,3049382.0
06/06/2021,West Bengal,12198576.0,3942887.0,16141463.0
06/06/2021,Miscellaneous,1725400.0,1477598.0,3202998.0
06/06/2021,Total,186514773.0,46271709.0,232786482.0
07/06/2021,Andaman and Nicobar Islands,112476.0,15250.0,127726.0
07/06/2021,Andhra Pradesh,8408633.0,2583684.0,10992317.0
07/06/2021,Arunachal Pradesh,305911.0,78679.0,384590.0
07/06/2021,Assam,3532489.0,855435.0,4387924.0
07/06/2021,Bihar,9267055.0,1857120.0,11124175.0
07/06/2021,Chandigarh,307859.0,75225.0,383084.0
07/06/2021,Chhattisgarh,5980265.0,1135792.0,7116057.0
07/06/2021,Dadra and Nagar Haveli and Daman and Diu,203098.0,26083.0,229181.0
07/06/2021,Delhi,4415335.0,1318154.0,5733489.0
07/06/2021,Goa,484965.0,96496.0,581461.0
07/06/2021,Gujarat,14337549.0,4326696.0,18664245.0
07/06/2021,Haryana,5267430.0,1025177.0,6292607.0
07/06/2021,Himachal Pradesh,2101788.0,434456.0,2536244.0
07/06/2021,Jammu and Kashmir,2929158.0,569222.0,3498380.0
07/06/2021,Jharkhand,3858263.0,748926.0,4607189.0
07/06/2021,Karnataka,12587116.0,2891221.0,15478337.0
07/06/2021,Kerala,8288579.0,2170392.0,10458971.0
